iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"31-Mar-2016"
Total Net Assets,"$47,129,040"
Shares Outstanding,"1,100,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MRO","MARATHON OIL CORP","Equity","0.2821","11.14","11,935","$132,956","132,955.90","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.2757","61.63","2,108","$129,916","129,916.04","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"CLR","CONTINENTAL RESOURCES INC","Equity","0.2465","30.36","3,827","$116,188","116,187.72","Energy","B1XGWS3","US2120151012","New York Stock Exchange Inc."
"CNC","CENTENE CORP.","Equity","0.2369","61.57","1,813","$111,626","111,626.41","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"MUR","MURPHY OIL CORP","Equity","0.2287","25.19","4,278","$107,763","107,762.82","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"CPGX","COLUMBIA PIPELINE GROUP INC","Equity","0.2172","25.10","4,079","$102,383","102,382.90","Energy","BZ03VL1","US1982801094","New York Stock Exchange Inc."
"MDVN","MEDIVATION INC.","Equity","0.2142","45.98","2,195","$100,926","100,926.10","Health Care","B033T75","US58501N1019","NASDAQ"
"DVN","DEVON ENERGY CORP","Equity","0.2124","27.44","3,648","$100,101","100,101.12","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"WFT","WEATHERFORD INTERNATIONAL PLC","Equity","0.2107","7.78","12,765","$99,312","99,311.70","Energy","BLNN369","IE00BLNN3691","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.2102","32.38","3,060","$99,083","99,082.80","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"FCX","FREEPORT MCMORAN INC","Equity","0.2097","10.34","9,556","$98,809","98,809.04","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.2057","29.86","3,247","$96,955","96,955.42","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"SPLK","SPLUNK INC","Equity","0.2039","48.93","1,964","$96,099","96,098.52","Information Technology","B424494","US8486371045","NASDAQ"
"WDAY","WORKDAY INC CLASS A","Equity","0.1986","76.84","1,218","$93,591","93,591.12","Information Technology","B8K6ZD1","US98138H1014","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.1981","17.73","5,266","$93,366","93,366.18","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.1932","46.57","1,955","$91,044","91,044.35","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.1926","60.40","1,503","$90,781","90,781.20","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"TSLA","TESLA MOTORS INC","Equity","0.1906","229.77","391","$89,840","89,840.07","Consumer Discretionary","B616C79","US88160R1014","NASDAQ"
"APA","APACHE CORP","Equity","0.1887","48.81","1,822","$88,932","88,931.82","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"PANW","PALO ALTO NETWORKS INC.","Equity","0.1880","163.14","543","$88,585","88,585.02","Information Technology","B87ZMX0","US6974351057","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.1869","30.98","2,843","$88,076","88,076.14","Financials","2958936","US9621661043","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.1862","99.06","886","$87,767","87,767.16","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"PAGP","PLAINS GP HOLDINGS CLASS A","Equity","0.1857","8.69","10,070","$87,508","87,508.30","Energy","BFMXX57","US72651A1088","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.1845","13.01","6,684","$86,959","86,958.84","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.1839","52.65","1,646","$86,662","86,661.90","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.1837","162.40","533","$86,559","86,559.20","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.1830","34.68","2,487","$86,249","86,249.16","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"HOT","STARWOOD HOTELS & RESORTS WORLDWID","Equity","0.1829","83.43","1,033","$86,183","86,183.19","Consumer Discretionary","B12GHV2","US85590A4013","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.1826","62.19","1,384","$86,071","86,070.96","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.1820","77.90","1,101","$85,768","85,767.90","Information Technology","2961053","US83088M1027","NASDAQ"
"CPN","CALPINE CORP","Equity","0.1819","15.17","5,650","$85,711","85,710.50","Utilities","B2NKK22","US1313473043","New York Stock Exchange Inc."
"SABR","SABRE CORPORATION","Equity","0.1809","28.92","2,948","$85,256","85,256.16","Information Technology","BLLHH27","US78573M1045","NASDAQ"
"SIG","SIGNET JEWELERS LTD","Equity","0.1808","124.03","687","$85,209","85,208.61","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.1802","11.80","7,198","$84,936","84,936.40","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"N","NETSUITE INC.","Equity","0.1792","68.49","1,233","$84,448","84,448.17","Information Technology","B2B0FZ2","US64118Q1076","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.1789","40.27","2,094","$84,325","84,325.38","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"ULTA","ULTA SALON COSMETICS & FRAGRANCE I","Equity","0.1788","193.74","435","$84,277","84,276.90","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"IHS","IHS INC CLASS A","Equity","0.1786","124.16","678","$84,180","84,180.48","Industrials","B08L7X6","US4517341073","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.1786","31.93","2,636","$84,167","84,167.48","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"FDX","FEDEX CORP","Equity","0.1785","162.72","517","$84,126","84,126.24","Industrials","2142784","US31428X1063","New York Stock Exchange Inc."
"QRVO","QORVO INC","Equity","0.1784","50.41","1,668","$84,084","84,083.88","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"HTZ","HERTZ GLOBAL HOLDINGS INC","Equity","0.1784","10.53","7,983","$84,061","84,060.99","Industrials","B1HHJP8","US42805T1051","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.1781","47.30","1,775","$83,958","83,957.50","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"SWN","SOUTHWESTERN ENERGY","Equity","0.1781","8.07","10,403","$83,952","83,952.21","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"AVGO","BROADCOM LTD","Equity","0.1780","154.50","543","$83,894","83,893.50","Information Technology","BD9WQP4","SG9999014823","NASDAQ"
