iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"30-Jun-2014"
Total Net Assets,"$71,437,525"
Shares Outstanding,"1,700,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.1420","92.93","24,153","$2,244,538","-","Information Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","2.3559","100.68","16,716","$1,682,967","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.7807","41.70","30,506","$1,272,100","-","Information Technology","2588173","US5949181045","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.6029","104.62","10,945","$1,145,066","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.4268","26.28","38,785","$1,019,270","-","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.4229","52.56","19,339","$1,016,458","-","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.3500","130.55","7,387","$964,373","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.1818","57.62","14,652","$844,248","-","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.1542","78.59","10,492","$824,566","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.0975","48.93","16,023","$784,005","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.0261","29.68","24,698","$733,037","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.9973","35.36","20,148","$712,433","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.9713","181.27","3,828","$693,902","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.9216","57.85","11,380","$658,333","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.9099","42.36","15,345","$650,014","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GOOG","GOOGLE INC CLASS C","Equity","0.8923","575.28","1,108","$637,410","-","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"GOOGL","GOOGLE INC CLASS A","Equity","0.8896","584.67","1,087","$635,536","-","Information Technology","B020QX2","US38259P5089","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.8799","15.37","40,896","$628,572","-","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Cash","0.8409","1.00","600,715","$600,715","-","-","-","US0669224778","-"
"SLB","SCHLUMBERGER NV","Equity","0.8350","117.95","5,057","$596,473","-","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.8323","30.90","19,242","$594,578","-","Information Technology","2463247","US4581401001","NASDAQ"
"ORCL","ORACLE CORP","Equity","0.7900","40.53","13,925","$564,380","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.7748","47.10","11,751","$553,472","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.7733","85.74","6,443","$552,423","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.7682","126.56","4,336","$548,764","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.7370","89.34","5,893","$526,481","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.7257","79.20","6,546","$518,443","-","Information Technology","2714923","US7475251036","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.7242","84.31","6,136","$517,326","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.6936","24.85","19,938","$495,459","-","Information Technology","2198163","US17275R1023","NASDAQ"
"GILD","GILEAD SCIENCES INC","Equity","0.6910","82.91","5,954","$493,646","-","Health Care","2369174","US3755581036","NASDAQ"
"AMZN","AMAZON COM INC","Equity","0.6874","324.78","1,512","$491,067","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","0.6843","67.29","7,265","$488,862","-","Information Technology","B7TL820","US30303M1027","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.6581","75.07","6,263","$470,163","-","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.6223","53.68","8,282","$444,578","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"HD","HOME DEPOT INC","Equity","0.6179","80.96","5,452","$441,394","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.5761","210.71","1,953","$411,517","-","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.5697","85.73","4,747","$406,960","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.5441","115.45","3,367","$388,720","-","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.5405","100.74","3,833","$386,136","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.4922","99.75","3,525","$351,619","-","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.4918","94.87","3,703","$351,304","-","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.4888","143.24","2,438","$349,219","-","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.4871","127.23","2,735","$347,974","-","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.4860","56.44","6,151","$347,162","-","-","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.4845","118.37","2,924","$346,114","-","Health Care","2023607","US0311621009","NASDAQ"
"CVS","CVS HEALTH CORP","Equity","0.4831","75.37","4,579","$345,119","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.4531","41.94","7,717","$323,651","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.4422","102.63","3,078","$315,895","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.4384","81.75","3,831","$313,184","-","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.4340","48.51","6,391","$310,027","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.4280","43.32","7,058","$305,753","-","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.4115","54.58","5,386","$293,968","-","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.4091","73.47","3,978","$292,264","-","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"BIIB","BIOGEN INC","Equity","0.4043","315.31","916","$288,824","-","Health Care","2455965","US09062X1037","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.3961","102.66","2,756","$282,931","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.3905","167.44","1,666","$278,955","-","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.3768","85.88","3,134","$269,148","-","Health Care","2182348","US1510201049","NASDAQ"
"CAT","CATERPILLAR INC","Equity","0.3759","108.67","2,471","$268,524","-","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
