iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"29-Nov-2013"
Total Net Assets,"$192,721,248"
Shares Outstanding,"4,950,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL*","APPLE INC","Equity","2.9728","556.07","10,303","$5,729,189","-","Information Technology","B011001","US0378331005","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"XOM","EXXON MOBIL CORP","Equity","2.4212","93.48","49,916","$4,666,148","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.7756","38.13","89,742","$3,421,862","-","Information Technology","2588173","US5949181045","NASDAQ"
"GOOGL","GOOGLE INC CLASS A","Equity","1.7082","1,059.59","3,107","$3,292,146","-","Information Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"GEC","GENERAL ELECTRIC CO.","Equity","1.5976","26.66","115,489","$3,078,937","-","Industrials","5254471","US3696041033","Deutsche Boerse Ag"
"JNJ","JOHNSON & JOHNSON","Equity","1.5697","94.66","31,957","$3,025,050","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.3920","122.44","21,910","$2,682,660","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3571","84.22","31,054","$2,615,368","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"WFC*","WELLS FARGO CO","Equity","1.3066","44.02","57,203","$2,518,076","-","Financials","B045BZ2","US9497461015","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"JPM","JPMORGAN CHASE","Equity","1.2674","57.22","42,688","$2,442,607","-","Financials","0190031","US46625H1005","London Stock Exchange"
"PFE","PFIZER INC","Equity","1.2360","31.73","75,075","$2,382,130","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.1004","35.21","60,230","$2,120,698","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.1003","179.68","11,802","$2,120,583","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","1.0001","15.82","121,836","$1,927,446","-","Financials","BHZL9B0","US0605051046","Swiss Exchange"
"C","CITIGROUP INC","Equity","0.9470","52.92","34,488","$1,825,105","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.9436","40.19","45,248","$1,818,517","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.8581","49.83","33,188","$1,653,758","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.8470","393.62","4,147","$1,632,342","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.8363","49.62","32,483","$1,611,806","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.8147","85.54","18,356","$1,570,172","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.7810","81.01","18,580","$1,505,166","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"PEP","PEPSICO INC","Equity","0.7665","84.46","17,490","$1,477,205","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.7576","116.53","12,529","$1,460,004","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"QCI","QUALCOMM","Equity","0.7428","73.58","19,455","$1,431,499","-","Information Technology","5382468","US7475251036","Deutsche Boerse Ag"
"ORCL","ORACLE CORP","Equity","0.7213","35.29","39,389","$1,390,038","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.7045","70.54","19,247","$1,357,683","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"INCO","INTEL CORPORATION CORP","Equity","0.6987","23.84","56,484","$1,346,579","-","Information Technology","5923652","US4581401001","Nyse Euronext - Euronext Amsterdam"
"SLBA","SCHLUMBERGER LTD.","Equity","0.6885","88.42","15,006","$1,326,831","-","Energy","4779232","AN8068571086","Nyse Euronext - Euronext Amsterdam"
"HD","HOME DEPOT INC","Equity","0.6800","80.67","16,246","$1,310,565","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.6731","74.81","17,339","$1,297,131","-","Health Care","2369174","US3755581036","NASDAQ"
"CSCO","CISCO SYSTEMS INC","Equity","0.6680","21.25","60,578","$1,287,283","-","Information Technology","2198163","US17275R1023","NASDAQ"
"CMCSA","COMCAST A CORP","Equity","0.6266","49.87","24,213","$1,207,502","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"VISA","VISA INC","Equity","0.6161","203.46","5,836","$1,187,393","-","Information Technology","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"MCD","MCDONALDS CORP","Equity","0.5728","97.37","11,337","$1,103,884","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.5686","110.86","9,885","$1,095,851","-","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.5663","134.25","8,129","$1,091,318","-","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.5102","133.51","7,365","$983,301","-","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.5058","114.08","8,544","$974,700","-","Health Care","2023607","US0311621009","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.4985","51.38","18,700","$960,806","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.4981","72.80","13,187","$960,014","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"AEC1","AMERICAN EXPRESS ORD","Equity","0.4903","85.80","11,013","$944,915","-","Financials","4028440","US0258161092","Boerse Berlin"
"CVS","CVS HEALTH CORP","Equity","0.4842","66.96","13,937","$933,222","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"FB*","FACEBOOK CLASS A INC","Equity","0.4776","47.01","19,581","$920,503","-","Information Technology","B8WST99","US30303M1027","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"MA","MASTERCARD INC CLASS A","Equity","0.4678","760.81","1,185","$901,560","-","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"ABBV","ABBVIE INC.","Equity","0.4518","48.45","17,971","$870,695","-","Health Care","B8S0P46","US00287Y1091","Nyse Euronext - Euronext Paris"
