iShares MSCI USA Equal Weighted ETF
Inception Date,"May 5, 2010"
Fund Holdings as of,"28-Jun-2013"
Total Net Assets,"$160,221,200"
Shares Outstanding,"4,650,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XOM","EXXON MOBIL CORP","Equity","2.6809","90.35","47,541","$4,295,329","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"AAPL*","APPLE INC","Equity","2.4632","396.08","9,964","$3,946,541","-","Information Technology","B011001","US0378331005","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"MSFT","MICROSOFT CORP","Equity","1.8197","34.53","84,433","$2,915,471","-","Information Technology","2588173","US5949181045","NASDAQ"
"GEC","GENERAL ELECTRIC CO.","Equity","1.5927","23.19","110,040","$2,551,828","-","Industrials","5254471","US3696041033","Deutsche Boerse Ag"
"JNJ","JOHNSON & JOHNSON","Equity","1.5894","85.86","29,660","$2,546,608","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.5600","880.37","2,839","$2,499,370","-","Information Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"CVX","CHEVRON CORP","Equity","1.5226","118.34","20,614","$2,439,461","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3928","76.99","28,985","$2,231,555","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"WFC*","WELLS FARGO CO","Equity","1.3685","41.27","53,130","$2,192,675","-","Financials","B045BZ2","US9497461015","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.3401","191.11","11,235","$2,147,121","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE","Equity","1.3381","52.79","40,611","$2,143,855","-","Financials","0190031","US46625H1005","London Stock Exchange"
"T","AT&T INC","Equity","1.2874","35.40","58,269","$2,062,723","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.2372","28.01","70,768","$1,982,212","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.0654","40.11","42,559","$1,707,041","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.9653","47.97","32,242","$1,546,649","-","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.9528","50.34","30,327","$1,526,661","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.9452","86.62","17,484","$1,514,464","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.9297","46.45","32,068","$1,489,559","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.9215","12.86","114,805","$1,476,392","-","Financials","BHZL9B0","US0605051046","Swiss Exchange"
"CSCO","CISCO SYSTEMS INC","Equity","0.8584","24.31","56,573","$1,375,290","-","Information Technology","2198163","US17275R1023","NASDAQ"
"PEP","PEPSICO INC","Equity","0.8357","81.79","16,370","$1,338,902","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.8251","74.49","17,747","$1,321,974","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"INCO","INTEL CORPORATION CORP","Equity","0.7933","24.22","52,477","$1,270,993","-","Information Technology","5923652","US4581401001","Nyse Euronext - Euronext Amsterdam"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.7928","111.92","11,350","$1,270,292","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.7705","30.72","40,185","$1,234,483","-","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.7671","77.47","15,865","$1,229,062","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.7173","63.15","18,199","$1,149,267","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"QCI","QUALCOMM","Equity","0.6950","61.08","18,230","$1,113,488","-","Information Technology","5382468","US7475251036","Deutsche Boerse Ag"
"AMZN","AMAZON COM INC","Equity","0.6687","277.69","3,858","$1,071,328","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"MCD","MCDONALDS CORP","Equity","0.6574","99.00","10,640","$1,053,360","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"VISA","VISA INC","Equity","0.6407","182.75","5,617","$1,026,507","-","Information Technology","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"SLBA","SCHLUMBERGER LTD.","Equity","0.6317","71.66","14,123","$1,012,054","-","Energy","4779232","AN8068571086","Nyse Euronext - Euronext Amsterdam"
"CMCSA","COMCAST A CORP","Equity","0.5885","41.88","22,514","$942,886","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.5359","92.94","9,239","$858,673","-","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.5163","51.21","16,152","$827,144","-","Health Care","2369174","US3755581036","NASDAQ"
"AEC1","AMERICAN EXPRESS ORD","Equity","0.4922","74.76","10,548","$788,568","-","Financials","4028440","US0258161092","Boerse Berlin"
"AMGN","AMGEN INC","Equity","0.4890","98.66","7,941","$783,459","-","Health Care","2023607","US0311621009","NASDAQ"
"BA","BOEING","Equity","0.4866","102.44","7,611","$779,671","-","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.4846","44.69","17,372","$776,355","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.4792","154.28","4,977","$767,852","-","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.4760","89.23","8,547","$762,649","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.4747","109.35","6,955","$760,529","-","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.4662","57.18","13,062","$746,885","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.4657","34.99","21,323","$746,092","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.4647","60.50","12,307","$744,574","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.4461","36.15","19,770","$714,686","-","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.4435","65.48","10,852","$710,589","-","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.4429","151.25","4,692","$709,665","-","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"ABBV","ABBVIE INC.","Equity","0.4327","41.34","16,770","$693,272","-","Health Care","B8S0P46","US00287Y1091","Nyse Euronext - Euronext Paris"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.4183","86.48","7,749","$670,134","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"AIG*","AMERICAN INTERNATIONAL GROUP INC","Equity","0.4151","44.70","14,880","$665,136","-","Financials","B00PHX6","US0268747849","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"MA","MASTERCARD INC CLASS A","Equity","0.4041","574.50","1,127","$647,462","-","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.3996","51.72","12,378","$640,190","-","Information Technology","2293819","US2786421030","NASDAQ"
"ALD","HONEYWELL INTERNATIONAL","Equity","0.3912","79.34","7,900","$626,786","-","Industrials","4020822","US4385161066","Boerse Berlin"
"F","FORD MOTOR ORD","Equity","0.3759","15.47","38,932","$602,278","-","Consumer Discretionary","4232490","US3453708600","Swiss Exchange"
"ABT","ABBOTT LABORATORIES","Equity","0.3628","34.88","16,663","$581,205","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"TWX*","TIME WARNER INC","Equity","0.3579","57.82","9,918","$573,459","-","Consumer Discretionary","B3QHV68","US8873173038","Bolsa Mexicana De Valores (Mexican Stock Exchange)"
"CAT","CATERPILLAR INC.","Equity","0.3578","82.49","6,950","$573,306","-","Industrials","4516310","US1491231015","Swiss Exchange"
"CL","COLGATE-PALMOLIVE","Equity","0.3549","57.29","9,924","$568,546","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.3503","98.80","5,681","$561,283","-","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.3447","51.47","10,729","$552,222","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"BIIB","BIOGEN INC","Equity","0.3371","215.20","2,510","$540,152","-","Health Care","2455965","US09062X1037","NASDAQ"
"4XS","EXPRESS SCRIPTS HOLDING CO","Equity","0.3340","61.69","8,674","$535,099","-","Health Care","B7WDD51","US30219G1085","Deutsche Boerse Ag"
"LLY","ELI LILLY","Equity","0.3321","49.12","10,831","$532,019","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"EMC","EMC CORP","Equity","0.3302","23.62","22,397","$529,017","-","Information Technology","2295172","US2686481027","New York Stock Exchange Inc."
"NCRA","NEWS CORP. CL A","Equity","0.3296","32.60","16,197","$528,022","-","Consumer Discretionary","B03DQ41","US65248E1047","NASDAQ"
"SBUX","STARBUCKS CORP","Equity","0.3254","65.49","7,960","$521,300","-","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"DD","E I DU PONT DE NEMOURS","Equity","0.3245","52.50","9,902","$519,855","-","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.3242","116.91","4,443","$519,431","-","Health Care","2182348","US1510201049","NASDAQ"
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.3208","157.92","3,255","$514,030","-","Financials","2812452","US8288061091","New York Stock Exchange Inc."
"HPQ","HEWLETT PACKARD","Equity","0.3207","24.80","20,716","$513,757","-","Information Technology","2424006","US4282361033","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.3194","110.57","4,628","$511,718","-","Consumer Staples","2701271","US22160K1051","NASDAQ"
"KTF","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.3191","28.53","17,923","$511,343","-","Consumer Staples","B8FQR30","US6092071058","Boerse Stuttgart"
"DUK","DUKE ENERGY CORP","Equity","0.3154","67.50","7,487","$505,373","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","0.3074","71.96","6,844","$492,494","-","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.3019","63.68","7,596","$483,713","-","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.3006","40.90","11,776","$481,638","-","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"AAZ","ANADARKO PETROLEUM","Equity","0.2847","85.93","5,308","$456,116","-","Energy","5864676","US0325111070","Boerse Berlin"
"PCLN","PRICELINE GROUP INC/THE","Equity","0.2824","827.13","547","$452,440","-","Consumer Discretionary","2779063","US7415034039","NASDAQ"
"MWZ","METLIFE INC","Equity","0.2820","45.76","9,875","$451,880","-","Financials","5949841","US59156R1086","Deutsche Boerse Ag"
