"","Date","Ticker","Price"
"1760",20131227,"MSFT",37.29
"1761",20131230,"MSFT",37.29
"1762",20131231,"MSFT",37.41
"1763",20140102,"MSFT",37.16
"1764",20140103,"MSFT",36.91
"1765",20140106,"MSFT",36.13
"1766",20140107,"MSFT",36.41
"1767",20140108,"MSFT",35.76
"1768",20140109,"MSFT",35.53
"1769",20140110,"MSFT",36.04
"1770",20140113,"MSFT",34.98
"1771",20140114,"MSFT",35.78
"1772",20140115,"MSFT",36.76
"1773",20140116,"MSFT",36.89
"1774",20140117,"MSFT",36.38
"1775",20140121,"MSFT",36.17
"1776",20140122,"MSFT",35.93
"1777",20140123,"MSFT",36.055
"1778",20140124,"MSFT",36.805
"1779",20140127,"MSFT",36.03
"1780",20140128,"MSFT",36.27
"1781",20140129,"MSFT",36.66
"1782",20140130,"MSFT",36.86
"1783",20140131,"MSFT",37.84
"1784",20140203,"MSFT",36.48
"1785",20140204,"MSFT",36.35
"1786",20140205,"MSFT",35.82
"1787",20140206,"MSFT",36.18
"1788",20140207,"MSFT",36.56
"1789",20140210,"MSFT",36.8
"1790",20140211,"MSFT",37.175
"1791",20140212,"MSFT",37.47
"1792",20140213,"MSFT",37.61
"1793",20140214,"MSFT",37.62
"1794",20140218,"MSFT",37.42
"1795",20140219,"MSFT",37.51
"1796",20140220,"MSFT",37.75
"1797",20140221,"MSFT",37.98
"1798",20140224,"MSFT",37.69
"1799",20140225,"MSFT",37.54
"1800",20140226,"MSFT",37.47
"1801",20140227,"MSFT",37.86
"1802",20140228,"MSFT",38.31
"1803",20140303,"MSFT",37.78
"1804",20140304,"MSFT",38.41
"1805",20140305,"MSFT",38.11
"1806",20140306,"MSFT",38.15
"1807",20140307,"MSFT",37.9
"1808",20140310,"MSFT",37.82
"1809",20140311,"MSFT",38.02
"1810",20140312,"MSFT",38.27
"1811",20140313,"MSFT",37.89
"1812",20140314,"MSFT",37.7
"1813",20140317,"MSFT",38.05
"1814",20140318,"MSFT",39.55
"1815",20140319,"MSFT",39.27
"1816",20140320,"MSFT",40.33
"1817",20140321,"MSFT",40.16
"1818",20140324,"MSFT",40.5
"1819",20140325,"MSFT",40.34
"1820",20140326,"MSFT",39.79
"1821",20140327,"MSFT",39.36
"1822",20140328,"MSFT",40.3
"1823",20140331,"MSFT",40.99
"1824",20140401,"MSFT",41.42
"1825",20140402,"MSFT",41.35
"1826",20140403,"MSFT",41.01
"1827",20140404,"MSFT",39.87
"1828",20140407,"MSFT",39.8
"1829",20140408,"MSFT",39.82
"1830",20140409,"MSFT",40.47
"1831",20140410,"MSFT",39.36
"1832",20140411,"MSFT",39.209
"1833",20140414,"MSFT",39.18
"1834",20140415,"MSFT",39.75
"1835",20140416,"MSFT",40.4
"1836",20140417,"MSFT",40.01
"1837",20140421,"MSFT",39.94
"1838",20140422,"MSFT",39.99
"1839",20140423,"MSFT",39.69
"1840",20140424,"MSFT",39.86
"1841",20140425,"MSFT",39.91
"1842",20140428,"MSFT",40.87
"1843",20140429,"MSFT",40.51
"1844",20140430,"MSFT",40.4
"1845",20140501,"MSFT",40
"1846",20140502,"MSFT",39.69
"1847",20140505,"MSFT",39.43
"1848",20140506,"MSFT",39.06
"1849",20140507,"MSFT",39.425
"1850",20140508,"MSFT",39.64
"1851",20140509,"MSFT",39.54
"1852",20140512,"MSFT",39.97
"1853",20140513,"MSFT",40.42
"1854",20140514,"MSFT",40.24
"1855",20140515,"MSFT",39.6
"1856",20140516,"MSFT",39.83
"1857",20140519,"MSFT",39.75
"1858",20140520,"MSFT",39.68
"1859",20140521,"MSFT",40.35
"1860",20140522,"MSFT",40.1
"1861",20140523,"MSFT",40.12
"1862",20140527,"MSFT",40.19
"1863",20140528,"MSFT",40.01
"1864",20140529,"MSFT",40.34
"1865",20140530,"MSFT",40.94
"1866",20140602,"MSFT",40.79
"1867",20140603,"MSFT",40.29
"1868",20140604,"MSFT",40.32
"1869",20140605,"MSFT",41.21
"1870",20140606,"MSFT",41.48
"1871",20140609,"MSFT",41.27
"1872",20140610,"MSFT",41.11
"1873",20140611,"MSFT",40.86
"1874",20140612,"MSFT",40.58
"1875",20140613,"MSFT",41.23
"1876",20140616,"MSFT",41.5
"1877",20140617,"MSFT",41.68
"1878",20140618,"MSFT",41.65
"1879",20140619,"MSFT",41.51
"1880",20140620,"MSFT",41.68
"1881",20140623,"MSFT",41.99
"1882",20140624,"MSFT",41.745
"1883",20140625,"MSFT",42.03
"1884",20140626,"MSFT",41.72
"1885",20140627,"MSFT",42.25
"1886",20140630,"MSFT",41.7
"1887",20140701,"MSFT",41.87
"1888",20140702,"MSFT",41.9
"1889",20140703,"MSFT",41.8
"1890",20140707,"MSFT",41.99
"1891",20140708,"MSFT",41.78
"1892",20140709,"MSFT",41.67
"1893",20140710,"MSFT",41.685
"1894",20140711,"MSFT",42.09
"1895",20140714,"MSFT",42.14
"1896",20140715,"MSFT",42.45
"1897",20140716,"MSFT",44.08
"1898",20140717,"MSFT",44.53
"1899",20140718,"MSFT",44.69
"1900",20140721,"MSFT",44.835
"1901",20140722,"MSFT",44.83
"1902",20140723,"MSFT",44.87
"1903",20140724,"MSFT",44.4
"1904",20140725,"MSFT",44.5
"1905",20140728,"MSFT",43.97
"1906",20140729,"MSFT",43.885
"1907",20140730,"MSFT",43.5785
"1908",20140731,"MSFT",43.16
"1909",20140801,"MSFT",42.86
"1910",20140804,"MSFT",43.37
"1911",20140805,"MSFT",43.08
"1912",20140806,"MSFT",42.74
"1913",20140807,"MSFT",43.23
"1914",20140808,"MSFT",43.2
"1915",20140811,"MSFT",43.2
"1916",20140812,"MSFT",43.52
"1917",20140813,"MSFT",44.08
"1918",20140814,"MSFT",44.27
"1919",20140815,"MSFT",44.79
"1920",20140818,"MSFT",45.11
"1921",20140819,"MSFT",45.33
"1922",20140820,"MSFT",44.95
"1923",20140821,"MSFT",45.22
"1924",20140822,"MSFT",45.15
"1925",20140825,"MSFT",45.17
"1926",20140826,"MSFT",45.005
"1927",20140827,"MSFT",44.87
"1928",20140828,"MSFT",44.88
"1929",20140829,"MSFT",45.43
"1930",20140902,"MSFT",45.09
"1931",20140903,"MSFT",44.96
"1932",20140904,"MSFT",45.26
"1933",20140905,"MSFT",45.91
"1934",20140908,"MSFT",46.47
"1935",20140909,"MSFT",46.76
"1936",20140910,"MSFT",46.84
"1937",20140911,"MSFT",47
"1938",20140912,"MSFT",46.695
"1939",20140915,"MSFT",46.24
"1940",20140916,"MSFT",46.76
"1941",20140917,"MSFT",46.52
"1942",20140918,"MSFT",46.68
"1943",20140919,"MSFT",47.52
"1944",20140922,"MSFT",47.06
"1945",20140923,"MSFT",46.56
"1946",20140924,"MSFT",47.08
"1947",20140925,"MSFT",46.04
"1948",20140926,"MSFT",46.41
"1949",20140929,"MSFT",46.44
"1950",20140930,"MSFT",46.36
"1951",20141001,"MSFT",45.9
"1952",20141002,"MSFT",45.76
"1953",20141003,"MSFT",46.09
"1954",20141006,"MSFT",46.09
"1955",20141007,"MSFT",45.53
"1956",20141008,"MSFT",46.78
"1957",20141009,"MSFT",45.85
"1958",20141010,"MSFT",44.03
"1959",20141013,"MSFT",43.65
"1960",20141014,"MSFT",43.73
"1961",20141015,"MSFT",43.22
"1962",20141016,"MSFT",42.74
"1963",20141017,"MSFT",43.63
"1964",20141020,"MSFT",44.08
"1965",20141021,"MSFT",44.88
"1966",20141022,"MSFT",44.38
"1967",20141023,"MSFT",45.02
"1968",20141024,"MSFT",46.13
"1969",20141027,"MSFT",45.91
"1970",20141028,"MSFT",46.49
"1971",20141029,"MSFT",46.62
"1972",20141030,"MSFT",46.05
"1973",20141031,"MSFT",46.95
"1974",20141103,"MSFT",47.44
"1975",20141104,"MSFT",47.57
"1976",20141105,"MSFT",47.86
"1977",20141106,"MSFT",48.7
"1978",20141107,"MSFT",48.68
"1979",20141110,"MSFT",48.89
"1980",20141111,"MSFT",48.87
"1981",20141112,"MSFT",48.78
"1982",20141113,"MSFT",49.61
"1983",20141114,"MSFT",49.58
"1984",20141117,"MSFT",49.46
"1985",20141118,"MSFT",48.74
"1986",20141119,"MSFT",48.22
"1987",20141120,"MSFT",48.7
"1988",20141121,"MSFT",47.98
"1989",20141124,"MSFT",47.59
"1990",20141125,"MSFT",47.47
"1991",20141126,"MSFT",47.75
"1992",20141128,"MSFT",47.81
"1993",20141201,"MSFT",48.62
"1994",20141202,"MSFT",48.46
"1995",20141203,"MSFT",48.08
"1996",20141204,"MSFT",48.84
"1997",20141205,"MSFT",48.42
"1998",20141208,"MSFT",47.695
"1999",20141209,"MSFT",47.59
"2000",20141210,"MSFT",46.9
"2001",20141211,"MSFT",47.17
"2002",20141212,"MSFT",46.95
"2003",20141215,"MSFT",46.67
"2004",20141216,"MSFT",45.16
"2005",20141217,"MSFT",45.74
"2006",20141218,"MSFT",47.52
"2007",20141219,"MSFT",47.66
"2008",20141222,"MSFT",47.98
"2009",20141223,"MSFT",48.45
"2010",20141224,"MSFT",48.14
"2011",20141226,"MSFT",47.88
"2012",20141229,"MSFT",47.45
"2013",20141230,"MSFT",47.02
"2014",20141231,"MSFT",46.45
"2015",20150102,"MSFT",46.76
"2016",20150105,"MSFT",46.325
"2017",20150106,"MSFT",45.65
"2018",20150107,"MSFT",46.23
"2019",20150108,"MSFT",47.59
"2020",20150109,"MSFT",47.19
"2021",20150112,"MSFT",46.6
"2022",20150113,"MSFT",46.355
"2023",20150114,"MSFT",45.955
"2024",20150115,"MSFT",45.48
"2025",20150116,"MSFT",46.24
"2026",20150120,"MSFT",46.39
"2027",20150121,"MSFT",45.92
"2028",20150122,"MSFT",47.13
"2029",20150123,"MSFT",47.18
"2030",20150126,"MSFT",47.01
"2031",20150127,"MSFT",42.66
"2032",20150128,"MSFT",41.19
"2033",20150129,"MSFT",42.01
"2034",20150130,"MSFT",40.4
"2035",20150202,"MSFT",41.28
"2036",20150203,"MSFT",41.6
"2037",20150204,"MSFT",41.84
"2038",20150205,"MSFT",42.45
"2039",20150206,"MSFT",42.41
"2040",20150209,"MSFT",42.36
"2041",20150210,"MSFT",42.6
"2042",20150211,"MSFT",42.38
"2043",20150212,"MSFT",43.09
"2044",20150213,"MSFT",43.87
"2045",20150217,"MSFT",43.58
"2046",20150218,"MSFT",43.53
"2047",20150219,"MSFT",43.5
"2048",20150220,"MSFT",43.855
"2049",20150223,"MSFT",44.15
"2050",20150224,"MSFT",44.09
"2051",20150225,"MSFT",43.99
"2052",20150226,"MSFT",44.055
"2053",20150227,"MSFT",43.85
"2054",20150302,"MSFT",43.88
"2055",20150303,"MSFT",43.28
"2056",20150304,"MSFT",43.055
"2057",20150305,"MSFT",43.11
"2058",20150306,"MSFT",42.36
"2059",20150309,"MSFT",42.85
"2060",20150310,"MSFT",42.03
"2061",20150311,"MSFT",41.98
"2062",20150312,"MSFT",41.02
"2063",20150313,"MSFT",41.38
"2064",20150316,"MSFT",41.56
"2065",20150317,"MSFT",41.695
"2066",20150318,"MSFT",42.5
"2067",20150319,"MSFT",42.285
"2068",20150320,"MSFT",42.88
"2069",20150323,"MSFT",42.855
"2070",20150324,"MSFT",42.9
"2071",20150325,"MSFT",41.46
"2072",20150326,"MSFT",41.21
"2073",20150327,"MSFT",40.97
"2074",20150330,"MSFT",40.96
"2075",20150331,"MSFT",40.655
"2076",20150401,"MSFT",40.72
"2077",20150402,"MSFT",40.29
"2078",20150406,"MSFT",41.545
"2079",20150407,"MSFT",41.53
"2080",20150408,"MSFT",41.42
"2081",20150409,"MSFT",41.48
"2082",20150410,"MSFT",41.72
"2083",20150413,"MSFT",41.76
"2084",20150414,"MSFT",41.65
"2085",20150415,"MSFT",42.255
"2086",20150416,"MSFT",42.16
"2087",20150417,"MSFT",41.615
"2088",20150420,"MSFT",42.905
"2089",20150421,"MSFT",42.635
"2090",20150422,"MSFT",42.985
"2091",20150423,"MSFT",43.34
"2092",20150424,"MSFT",47.87
"2093",20150427,"MSFT",48.03
"2094",20150428,"MSFT",49.155
"2095",20150429,"MSFT",49.06
"2096",20150430,"MSFT",48.64
"2097",20150501,"MSFT",48.655
"2098",20150504,"MSFT",48.24
"2099",20150505,"MSFT",47.6
"2100",20150506,"MSFT",46.28
"2101",20150507,"MSFT",46.7
"2102",20150508,"MSFT",47.75
"2103",20150511,"MSFT",47.37
"2104",20150512,"MSFT",47.35
"2105",20150513,"MSFT",47.625
"2106",20150514,"MSFT",48.72
"2107",20150515,"MSFT",48.295
"2108",20150518,"MSFT",48.01
"2109",20150519,"MSFT",47.58
"2110",20150520,"MSFT",47.58
"2111",20150521,"MSFT",47.42
"2112",20150522,"MSFT",46.9
"2113",20150526,"MSFT",46.59
"2114",20150527,"MSFT",47.61
"2115",20150528,"MSFT",47.45
"2116",20150529,"MSFT",46.86
"2117",20150601,"MSFT",47.23
"2118",20150602,"MSFT",46.92
"2119",20150603,"MSFT",46.85
"2120",20150604,"MSFT",46.36
"2121",20150605,"MSFT",46.14
"2122",20150608,"MSFT",45.73
"2123",20150609,"MSFT",45.65
"2124",20150610,"MSFT",46.61
"2125",20150611,"MSFT",46.44
"2126",20150612,"MSFT",45.97
"2127",20150615,"MSFT",45.475
"2128",20150616,"MSFT",45.83
"2129",20150617,"MSFT",45.97
"2130",20150618,"MSFT",46.72
"2131",20150619,"MSFT",46.1
"2132",20150622,"MSFT",46.23
"2133",20150623,"MSFT",45.91
"2134",20150624,"MSFT",45.635
"2135",20150625,"MSFT",45.65
"2136",20150626,"MSFT",45.26
"2137",20150629,"MSFT",44.37
"2138",20150630,"MSFT",44.15
"2139",20150701,"MSFT",44.445
"2140",20150702,"MSFT",44.4
"2141",20150706,"MSFT",44.39
"2142",20150707,"MSFT",44.3
"2143",20150708,"MSFT",44.24
"2144",20150709,"MSFT",44.52
"2145",20150710,"MSFT",44.61
"2146",20150713,"MSFT",45.54
"2147",20150714,"MSFT",45.62
"2148",20150715,"MSFT",45.76
"2149",20150716,"MSFT",46.66
"2150",20150717,"MSFT",46.62
"2151",20150720,"MSFT",46.92
"2152",20150721,"MSFT",47.28
"2153",20150722,"MSFT",45.54
"2154",20150723,"MSFT",46.11
"2155",20150724,"MSFT",45.94
"2156",20150727,"MSFT",45.35
"2157",20150728,"MSFT",45.34
"2158",20150729,"MSFT",46.29
"2159",20150730,"MSFT",46.88
"2160",20150731,"MSFT",46.7
"2161",20150803,"MSFT",46.81
"2162",20150804,"MSFT",47.54
"2163",20150805,"MSFT",47.58
"2164",20150806,"MSFT",46.62
"2165",20150807,"MSFT",46.74
"2166",20150810,"MSFT",47.33
"2167",20150811,"MSFT",46.41
"2168",20150812,"MSFT",46.74
"2169",20150813,"MSFT",46.73
"2170",20150814,"MSFT",47
"2171",20150817,"MSFT",47.32
"2172",20150818,"MSFT",47.27
"2173",20150819,"MSFT",46.61
"2174",20150820,"MSFT",45.66
"2175",20150821,"MSFT",43.07
"2176",20150824,"MSFT",41.68
"2177",20150825,"MSFT",40.47
"2178",20150826,"MSFT",42.71
"2179",20150827,"MSFT",43.9
"2180",20150828,"MSFT",43.93
"2181",20150831,"MSFT",43.52
"2182",20150901,"MSFT",41.82
"2183",20150902,"MSFT",43.36
"2184",20150903,"MSFT",43.5
"2185",20150904,"MSFT",42.61
"2186",20150908,"MSFT",43.89
"2187",20150909,"MSFT",43.07
"2188",20150910,"MSFT",43.29
"2189",20150911,"MSFT",43.48
"2190",20150914,"MSFT",43.04
"2191",20150915,"MSFT",43.98
"2192",20150916,"MSFT",44.3
"2193",20150917,"MSFT",44.25
"2194",20150918,"MSFT",43.48
"2195",20150921,"MSFT",44.11
"2196",20150922,"MSFT",43.9
"2197",20150923,"MSFT",43.87
"2198",20150924,"MSFT",43.91
"2199",20150925,"MSFT",43.94
"2200",20150928,"MSFT",43.29
"2201",20150929,"MSFT",43.44
"2202",20150930,"MSFT",44.26
"2203",20151001,"MSFT",44.61
"2204",20151002,"MSFT",45.57
"2205",20151005,"MSFT",46.63
"2206",20151006,"MSFT",46.75
"2207",20151007,"MSFT",46.8
"2208",20151008,"MSFT",47.45
"2209",20151009,"MSFT",47.11
"2210",20151012,"MSFT",47
"2211",20151013,"MSFT",46.89
"2212",20151014,"MSFT",46.68
"2213",20151015,"MSFT",47.01
"2214",20151016,"MSFT",47.51
"2215",20151019,"MSFT",47.62
"2216",20151020,"MSFT",47.77
"2217",20151021,"MSFT",47.2
"2218",20151022,"MSFT",48.03
"2219",20151023,"MSFT",52.87
"2220",20151026,"MSFT",54.25
"2221",20151027,"MSFT",53.69
"2222",20151028,"MSFT",53.98
"2223",20151029,"MSFT",53.36
"2224",20151030,"MSFT",52.64
"2225",20151102,"MSFT",53.24
"2226",20151103,"MSFT",54.15
"2227",20151104,"MSFT",54.4
"2228",20151105,"MSFT",54.38
"2229",20151106,"MSFT",54.92
"2230",20151109,"MSFT",54.16
"2231",20151110,"MSFT",53.51
"2232",20151111,"MSFT",53.65
"2233",20151112,"MSFT",53.32
"2234",20151113,"MSFT",52.84
"2235",20151116,"MSFT",53.765
"2236",20151117,"MSFT",52.97
"2237",20151118,"MSFT",53.85
"2238",20151119,"MSFT",53.94
"2239",20151120,"MSFT",54.19
"2240",20151123,"MSFT",54.19
"2241",20151124,"MSFT",54.25
"2242",20151125,"MSFT",53.69
"2243",20151127,"MSFT",53.93
"2244",20151130,"MSFT",54.35
"2245",20151201,"MSFT",55.22
"2246",20151202,"MSFT",55.21
"2247",20151203,"MSFT",54.2
"2248",20151204,"MSFT",55.91
"2249",20151207,"MSFT",55.81
"2250",20151208,"MSFT",55.79
"2251",20151209,"MSFT",54.98
"2252",20151210,"MSFT",55.27
"2253",20151211,"MSFT",54.06
"2254",20151214,"MSFT",55.14
"2255",20151215,"MSFT",55.2
"2256",20151216,"MSFT",56.13
"2257",20151217,"MSFT",55.7
"2258",20151218,"MSFT",54.13
"2259",20151221,"MSFT",54.83
"2260",20151222,"MSFT",55.35
"2261",20151223,"MSFT",55.82
"2262",20151224,"MSFT",55.67
"2263",20151228,"MSFT",55.95
"2264",20151229,"MSFT",56.55
"2265",20151230,"MSFT",56.31
"2266",20151231,"MSFT",55.48
"2267",20160104,"MSFT",54.8
"2268",20160105,"MSFT",55.05
"2269",20160106,"MSFT",54.05
"2270",20160107,"MSFT",52.17
"2271",20160108,"MSFT",52.33
"2272",20160111,"MSFT",52.3
"2273",20160112,"MSFT",52.78
"2274",20160113,"MSFT",51.64
"2275",20160114,"MSFT",53.11
"2276",20160115,"MSFT",50.99
"2277",20160119,"MSFT",50.56
"2278",20160120,"MSFT",50.79
"2279",20160121,"MSFT",50.48
"2280",20160122,"MSFT",52.29
"2281",20160125,"MSFT",51.79
"2282",20160126,"MSFT",52.17
"2283",20160127,"MSFT",51.22
"2284",20160128,"MSFT",52.055
"2285",20160129,"MSFT",55.09
"2286",20160201,"MSFT",54.71
"2287",20160202,"MSFT",53
"2288",20160203,"MSFT",52.16
"2289",20160204,"MSFT",52
"2290",20160205,"MSFT",50.16
"2291",20160208,"MSFT",49.41
"2292",20160209,"MSFT",49.28
"2293",20160210,"MSFT",49.71
"2294",20160211,"MSFT",49.69
"2295",20160212,"MSFT",50.5
"2296",20160216,"MSFT",51.09
"2297",20160217,"MSFT",52.42
"2298",20160218,"MSFT",52.19
"2299",20160219,"MSFT",51.82
"2300",20160222,"MSFT",52.65
"2301",20160223,"MSFT",51.18
"2302",20160224,"MSFT",51.36
"2303",20160225,"MSFT",52.1
"2304",20160226,"MSFT",51.3
"2305",20160229,"MSFT",50.88
"2306",20160301,"MSFT",52.58
"2307",20160302,"MSFT",52.95
"2308",20160303,"MSFT",52.35
"2309",20160304,"MSFT",52.03
"2310",20160307,"MSFT",51.03
"2311",20160308,"MSFT",51.65
"2312",20160309,"MSFT",52.84
"2313",20160310,"MSFT",52.05
"2314",20160311,"MSFT",53.07
"2315",20160314,"MSFT",53.17
"2316",20160315,"MSFT",53.59
"2317",20160316,"MSFT",54.35
"2318",20160317,"MSFT",54.66
"2319",20160318,"MSFT",53.49
"2320",20160321,"MSFT",53.86
"2321",20160322,"MSFT",54.07
"2322",20160323,"MSFT",53.97
"2323",20160324,"MSFT",54.21
"2324",20160328,"MSFT",53.54
"2325",20160329,"MSFT",54.71
"2326",20160330,"MSFT",55.05
"2327",20160331,"MSFT",55.23
"2328",20160401,"MSFT",55.57
"2329",20160404,"MSFT",55.43
"2330",20160405,"MSFT",54.56
"2331",20160406,"MSFT",55.12
"2332",20160407,"MSFT",54.46
"2333",20160408,"MSFT",54.42
"2334",20160411,"MSFT",54.31
"2335",20160412,"MSFT",54.65
"2336",20160413,"MSFT",55.35
"2337",20160414,"MSFT",55.36
"2338",20160415,"MSFT",55.65
"2339",20160418,"MSFT",56.46
"2340",20160419,"MSFT",56.39
"2341",20160420,"MSFT",55.59
"2342",20160421,"MSFT",55.78
"2343",20160422,"MSFT",51.78
"2344",20160425,"MSFT",52.11
"2345",20160426,"MSFT",51.44
"2346",20160427,"MSFT",50.94
"2347",20160428,"MSFT",49.9
"2348",20160429,"MSFT",49.87
"2349",20160502,"MSFT",50.61
"2350",20160503,"MSFT",49.78
"2351",20160504,"MSFT",49.87
"2352",20160505,"MSFT",49.94
"2353",20160506,"MSFT",50.39
"2354",20160509,"MSFT",50.07
"2355",20160510,"MSFT",51.02
"2356",20160511,"MSFT",51.05
"2357",20160512,"MSFT",51.51
"2358",20160513,"MSFT",51.08
"2359",20160516,"MSFT",51.83
"2360",20160517,"MSFT",50.51
"2361",20160518,"MSFT",50.81
"2362",20160519,"MSFT",50.32
"2363",20160520,"MSFT",50.62
"2364",20160523,"MSFT",50.03
"2365",20160524,"MSFT",51.59
"2366",20160525,"MSFT",52.12
"2367",20160526,"MSFT",51.89
"2368",20160527,"MSFT",52.32
"2369",20160531,"MSFT",53
"2370",20160601,"MSFT",52.85
"2371",20160602,"MSFT",52.48
"2372",20160603,"MSFT",51.79
"2373",20160606,"MSFT",52.13
"2374",20160607,"MSFT",52.1
"2375",20160608,"MSFT",52.04
"2376",20160609,"MSFT",51.62
"2377",20160610,"MSFT",51.48
"2378",20160613,"MSFT",50.14
"2379",20160614,"MSFT",49.83
"2380",20160615,"MSFT",49.69
"2381",20160616,"MSFT",50.39
"2382",20160617,"MSFT",50.13
"2383",20160620,"MSFT",50.07
"2384",20160621,"MSFT",51.19
"2385",20160622,"MSFT",50.99
"2386",20160623,"MSFT",51.91
"2387",20160624,"MSFT",49.83
"2388",20160627,"MSFT",48.43
"2389",20160628,"MSFT",49.44
"2390",20160629,"MSFT",50.54
"2391",20160630,"MSFT",51.17
"2392",20160701,"MSFT",51.16
"2393",20160705,"MSFT",51.17
"2394",20160706,"MSFT",51.38
"2395",20160707,"MSFT",51.38
"2396",20160708,"MSFT",52.3
"2397",20160711,"MSFT",52.59
"2398",20160712,"MSFT",53.21
"2399",20160713,"MSFT",53.51
"2400",20160714,"MSFT",53.74
"2401",20160715,"MSFT",53.7
"2402",20160718,"MSFT",53.96
"2403",20160719,"MSFT",53.09
"2404",20160720,"MSFT",55.91
"2405",20160721,"MSFT",55.8
"2406",20160722,"MSFT",56.57
"2407",20160725,"MSFT",56.73
"2408",20160726,"MSFT",56.76
"2409",20160727,"MSFT",56.19
"2410",20160728,"MSFT",56.21
"2411",20160729,"MSFT",56.68
"2412",20160801,"MSFT",56.58
"2413",20160802,"MSFT",56.58
"2414",20160803,"MSFT",56.97
"2415",20160804,"MSFT",57.39
"2416",20160805,"MSFT",57.96
"2417",20160808,"MSFT",58.06
"2418",20160809,"MSFT",58.2
"2419",20160810,"MSFT",58.02
"2420",20160811,"MSFT",58.3
"2421",20160812,"MSFT",57.94
"2422",20160815,"MSFT",58.12
"2423",20160816,"MSFT",57.44
"2424",20160817,"MSFT",57.56
"2425",20160818,"MSFT",57.6
"2426",20160819,"MSFT",57.62
"2427",20160822,"MSFT",57.67
"2428",20160823,"MSFT",57.89
"2429",20160824,"MSFT",57.95
"2430",20160825,"MSFT",58.17
"2431",20160826,"MSFT",58.03
"2432",20160829,"MSFT",58.1
"2433",20160830,"MSFT",57.89
"2434",20160831,"MSFT",57.46
"2435",20160901,"MSFT",57.59
"2436",20160902,"MSFT",57.67
"2437",20160906,"MSFT",57.61
"2438",20160907,"MSFT",57.66
"2439",20160908,"MSFT",57.43
"2440",20160909,"MSFT",56.21
"2441",20160912,"MSFT",57.05
"2442",20160913,"MSFT",56.53
"2443",20160914,"MSFT",56.26
"2444",20160915,"MSFT",57.19
"2445",20160916,"MSFT",57.25
"2446",20160919,"MSFT",56.93
"2447",20160920,"MSFT",56.81
"2448",20160921,"MSFT",57.76
"2449",20160922,"MSFT",57.82
"2450",20160923,"MSFT",57.43
"2451",20160926,"MSFT",56.9
"2452",20160927,"MSFT",57.95
"2453",20160928,"MSFT",58.03
"2454",20160929,"MSFT",57.4
"2455",20160930,"MSFT",57.6
"2456",20161003,"MSFT",57.42
"2457",20161004,"MSFT",57.24
"2458",20161005,"MSFT",57.64
"2459",20161006,"MSFT",57.74
"2460",20161007,"MSFT",57.8
"2461",20161010,"MSFT",58.04
"2462",20161011,"MSFT",57.19
"2463",20161012,"MSFT",57.11
"2464",20161013,"MSFT",56.92
"2465",20161014,"MSFT",57.42
"2466",20161017,"MSFT",57.22
"2467",20161018,"MSFT",57.66
"2468",20161019,"MSFT",57.53
"2469",20161020,"MSFT",57.25
"2470",20161021,"MSFT",59.66
"2471",20161024,"MSFT",61
"2472",20161025,"MSFT",60.99
"2473",20161026,"MSFT",60.63
"2474",20161027,"MSFT",60.1
"2475",20161028,"MSFT",59.87
"2476",20161031,"MSFT",59.92
"2477",20161101,"MSFT",59.8
"2478",20161102,"MSFT",59.43
"2479",20161103,"MSFT",59.21
"2480",20161104,"MSFT",58.71
"2481",20161107,"MSFT",60.42
"2482",20161108,"MSFT",60.47
"2483",20161109,"MSFT",60.17
"2484",20161110,"MSFT",58.7
"2485",20161111,"MSFT",59.02
"2486",20161114,"MSFT",58.12
"2487",20161115,"MSFT",58.87
"2488",20161116,"MSFT",59.65
"2489",20161117,"MSFT",60.64
"2490",20161118,"MSFT",60.35
"2491",20161121,"MSFT",60.86
"2492",20161122,"MSFT",61.12
"2493",20161123,"MSFT",60.4
"2494",20161125,"MSFT",60.53
"2495",20161128,"MSFT",60.61
"2496",20161129,"MSFT",61.09
"2497",20161130,"MSFT",60.26
"2498",20161201,"MSFT",59.2
"2499",20161202,"MSFT",59.25
"2500",20161205,"MSFT",60.22
"2501",20161206,"MSFT",59.95
"2502",20161207,"MSFT",61.37
"2503",20161208,"MSFT",61.01
"2504",20161209,"MSFT",61.97
"2505",20161212,"MSFT",62.17
"2506",20161213,"MSFT",62.98
"2507",20161214,"MSFT",62.68
"2508",20161215,"MSFT",62.58
"2509",20161216,"MSFT",62.3
"2510",20161219,"MSFT",63.62
"2511",20161220,"MSFT",63.54
"2512",20161221,"MSFT",63.54
"2513",20161222,"MSFT",63.55
"2514",20161223,"MSFT",63.24
"2515",20161227,"MSFT",63.28
"2516",20161228,"MSFT",62.99
"2517",20161229,"MSFT",62.9
"2518",20161230,"MSFT",62.14
"2519",20070103,"IBM",97.27
"2520",20070104,"IBM",98.31
"2521",20070105,"IBM",97.42
"2522",20070108,"IBM",98.9
"2523",20070109,"IBM",100.07
"2524",20070110,"IBM",98.89
"2525",20070111,"IBM",98.65
"2526",20070112,"IBM",99.34
"2527",20070116,"IBM",100.82
"2528",20070117,"IBM",100.02
"2529",20070118,"IBM",99.45
"2530",20070119,"IBM",96.17
"2531",20070122,"IBM",97.11
"2532",20070123,"IBM",97.08
"2533",20070124,"IBM",97.4
"2534",20070125,"IBM",97.51
"2535",20070126,"IBM",97.45
"2536",20070129,"IBM",98.54
"2537",20070130,"IBM",99.37
