iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"29-Nov-2013"
Total Net Assets,"$2,393,437,038"
Shares Outstanding,"67,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MRK","MERCK & CO INC","Equity","1.5628","49.83","750,632","$37,403,993","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.5592","80.02","466,353","$37,317,567","-","Information Technology","2065308","US0530151036","NASDAQ"
"WMT","WALMART STORES INC","Equity","1.5364","81.01","453,916","$36,771,735","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"PAYX","PAYCHEX INC","Equity","1.5210","43.73","832,463","$36,403,607","-","Information Technology","2674458","US7043261079","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","1.5207","102.38","355,511","$36,397,216","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.5116","94.66","382,194","$36,178,484","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.5039","93.48","385,063","$35,995,689","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.5019","35.21","1,020,929","$35,946,910","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","1.4968","97.37","367,935","$35,825,831","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.4871","31.73","1,121,747","$35,593,032","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","1.4830","107.17","331,198","$35,494,490","-","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.4804","49.62","714,066","$35,431,955","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","1.4758","62.88","561,730","$35,321,582","-","Consumer Discretionary","2989301","US8725401090","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","1.4678","50.43","696,617","$35,130,395","-","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4663","84.46","415,514","$35,094,312","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.4340","109.16","314,423","$34,322,415","-","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.4133","84.22","401,648","$33,826,795","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","1.4101","69.96","482,405","$33,749,054","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"LOM","LOCKHEED MARTIN CORP.","Equity","1.4069","141.67","237,687","$33,673,117","-","Industrials","5335161","US5398301094","Deutsche Boerse Ag"
"CB","CHUBB CORP","Equity","1.4057","96.45","348,835","$33,645,136","-","Financials","2195722","US1712321017","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.4054","108.59","309,755","$33,636,295","-","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","1.3738","38.19","861,004","$32,881,743","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","1.3113","50.22","624,973","$31,386,144","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.2758","461.60","66,153","$30,536,225","-","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","1.2690","55.21","550,119","$30,372,070","-","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.2671","40.63","746,405","$30,326,435","-","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"QCI","QUALCOMM","Equity","1.2638","73.58","411,097","$30,248,517","-","Information Technology","5382468","US7475251036","Deutsche Boerse Ag"
"TGT","TARGET CORP","Equity","1.1778","63.93","440,948","$28,189,806","-","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","1.1706","65.11","430,322","$28,018,265","-","Industrials","B4P9W92","US92345Y1064","NASDAQ"
