iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"31-May-2013"
Total Net Assets,"$3,882,976,502"
Shares Outstanding,"118,200,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"BMY","BRISTOL MYERS SQUIBB","Equity","1.8531","46.01","1,563,933","$71,956,557","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.6472","68.72","930,713","$63,958,597","-","Information Technology","2065308","US0530151036","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.5996","84.18","737,867","$62,113,644","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.5349","37.23","1,600,863","$59,600,129","-","Information Technology","2674458","US7043261079","NASDAQ"
"PEP","PEPSICO INC","Equity","1.5345","80.77","737,717","$59,585,402","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","1.5269","47.08","1,259,357","$59,290,528","-","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","1.5229","100.53","588,222","$59,133,958","-","Health Care","2023607","US0311621009","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.4939","48.48","1,196,563","$58,009,374","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","1.4839","53.16","1,083,879","$57,619,008","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","1.4781","96.57","594,328","$57,394,255","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.4657","96.83","587,777","$56,914,447","-","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.4624","34.88","1,628,006","$56,784,849","-","Information Technology","2588173","US5949181045","NASDAQ"
"DUK","DUKE ENERGY CORP","Equity","1.4505","66.93","841,516","$56,322,666","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.4320","208.02","267,293","$55,602,290","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","1.4097","46.70","1,172,100","$54,737,070","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","1.3910","77.84","693,863","$54,010,296","-","Financials","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3827","76.76","699,434","$53,688,554","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","1.3810","57.07","939,645","$53,625,540","-","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.3724","98.62","540,368","$53,291,092","-","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.3618","43.90","1,204,522","$52,878,516","-","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.3474","34.99","1,495,241","$52,318,483","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.3236","27.23","1,887,510","$51,396,897","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.2941","90.47","555,415","$50,248,395","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","1.2842","74.84","666,316","$49,867,089","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"KO","COCA-COLA","Equity","1.2740","39.99","1,237,009","$49,467,990","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"LOM","LOCKHEED MARTIN CORP.","Equity","1.2663","105.83","464,607","$49,169,359","-","Industrials","5335161","US5398301094","Deutsche Boerse Ag"
"CB","CHUBB CORP","Equity","1.2545","87.10","559,281","$48,713,375","-","Financials","2195722","US1712321017","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","1.2544","84.47","576,635","$48,708,358","-","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"AGNC","AMERICAN CAPITAL AGENCY REIT CORP","Equity","1.2399","25.80","1,866,092","$48,145,174","-","Financials","B2R8TC5","US02503X1054","NASDAQ"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","1.2256","13.58","3,504,365","$47,589,277","-","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.2170","408.83","115,591","$47,257,069","-","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","1.2076","71.25","658,126","$46,891,478","-","Telecommunication Services","2285991","US2282271046","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","1.1848","34.15","1,347,122","$46,004,216","-","Telecommunication Services","2185046","US1567001060","New York Stock Exchange Inc."
"KMR","KINDER MORGAN MANAGEMENT","Equity","1.1482","81.22","548,950","$44,585,719","-","Energy","2758158","US49455U1007","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","1.1163","109.76","394,898","$43,344,004","-","Industrials","2860826","US8589121081","NASDAQ"
"VRSK","VERISK ANALYTICS INC","Equity","1.1112","58.82","733,557","$43,147,823","-","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"KMI","KINDER MORGAN INC","Equity","1.0740","37.98","1,098,071","$41,704,737","-","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"SE","SPECTRA ENERGY CORP","Equity","1.0568","30.57","1,342,298","$41,034,050","-","Energy","B1L60G9","US8475601097","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","1.0498","36.10","1,129,147","$40,762,207","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","1.0416","45.45","889,861","$40,444,182","-","Financials","2724193","US7561091049","New York Stock Exchange Inc."
"AG4","ALLERGAN","Equity","1.0261","99.49","400,470","$39,842,760","-","Health Care","5793208","US0184901025","Boerse Berlin"
"TGT","TARGET CORP","Equity","1.0198","69.50","569,759","$39,598,251","-","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.9877","41.93","914,695","$38,353,161","-","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.9775","85.90","441,872","$37,956,805","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.9680","40.81","921,004","$37,586,173","-","Utilities","2973995","US9766571064","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.9643","122.75","305,045","$37,444,274","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"D","DOMINION RESOURCES INC","Equity","0.9574","56.55","657,423","$37,177,271","-","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.9495","69.08","533,723","$36,869,585","-","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.9409","51.21","713,438","$36,535,160","-","Financials","2740542","BMG0450A1053","NASDAQ"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.9370","107.75","337,651","$36,381,895","-","Financials","2333931","US3137472060","New York Stock Exchange Inc."
"ABBV","ABBVIE INC.","Equity","0.8917","42.69","811,028","$34,622,785","-","Health Care","B8S0P46","US00287Y1091","Nyse Euronext - Euronext Paris"
"ABC","AMERISOURCEBERGEN CORP","Equity","0.8870","54.08","636,874","$34,442,146","-","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"BCR","C R BARD INC","Equity","0.8804","103.09","331,618","$34,186,500","-","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.8720","44.91","753,958","$33,860,254","-","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.8600","28.72","1,162,761","$33,394,496","-","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.8579","14.43","2,308,418","$33,310,472","-","Information Technology","2575818","US00507V1098","NASDAQ"
"VISA","VISA INC","Equity","0.8569","178.14","186,779","$33,272,811","-","Information Technology","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"INTU","INTUIT INC","Equity","0.8420","58.44","559,427","$32,692,914","-","Information Technology","2459020","US4612021034","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","0.8345","114.07","284,060","$32,402,724","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.8214","123.65","257,941","$31,894,405","-","Health Care","2182348","US1510201049","NASDAQ"
"AON","AON PLC","Equity","0.8131","63.67","495,907","$31,574,399","-","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.7747","39.82","755,454","$30,082,178","-","-","2437264","US4404521001","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.7716","36.67","817,013","$29,959,867","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"KTF","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.7677","29.46","1,011,805","$29,807,775","-","Consumer Staples","B8FQR30","US6092071058","Boerse Stuttgart"
"DG","DOLLAR GENERAL CORP","Equity","0.7652","52.80","562,735","$29,712,408","-","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.7645","34.28","865,999","$29,686,446","-","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.7555","87.16","336,573","$29,335,703","-","Information Technology","2342034","US3377381088","NASDAQ"
"ROST","ROSS STORES INC","Equity","0.7549","64.30","455,852","$29,311,284","-","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"SNPS","SYNOPSYS INC","Equity","0.7315","36.45","779,275","$28,404,574","-","Information Technology","2867719","US8716071076","NASDAQ"
"PA9","ST PAUL TRAVELERS COS INC","Equity","0.7233","83.72","335,483","$28,086,637","-","Financials","5828263","US89417E1091","Boerse Muenchen"
"CL","COLGATE-PALMOLIVE","Equity","0.7160","57.84","480,665","$27,801,664","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.6789","108.91","242,065","$26,363,299","-","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"Y","ALLEGHANY CORP","Equity","0.6669","390.00","66,398","$25,895,220","-","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.6639","34.10","755,939","$25,777,520","-","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
