iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"31-Jan-2014"
Total Net Assets,"$2,364,494,690"
Shares Outstanding,"68,700,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MRK","MERCK & CO INC","Equity","1.6931","52.97","755,776","$40,033,455","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"LOM","LOCKHEED MARTIN CORP.","Equity","1.5274","150.91","239,317","$36,115,328","-","Industrials","5335161","US5398301094","Deutsche Boerse Ag"
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.5212","76.60","469,550","$35,967,530","-","Information Technology","2065308","US0530151036","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.5111","92.16","387,689","$35,729,418","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.4824","41.82","838,156","$35,051,684","-","Information Technology","2674458","US7043261079","NASDAQ"
"MCD","MCDONALDS CORP","Equity","1.4755","94.17","370,469","$34,887,066","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.4644","109.37","316,599","$34,626,433","-","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.4602","48.02","718,989","$34,525,852","-","Telecommunication Services","2090571","US92343V1044","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.4522","30.40","1,129,499","$34,336,770","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","1.4508","70.62","485,744","$34,303,241","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.4486","33.32","1,027,949","$34,251,261","-","Telecommunication Services","2831811","US00206R1023","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","1.4435","74.68","457,041","$34,131,822","-","Consumer Staples","2961280","US9311421039","Bolsa De Valores De Lima"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","1.4416","95.23","357,950","$34,087,579","-","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.4399","88.47","384,827","$34,045,645","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","1.4374","54.01","629,283","$33,987,575","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.4261","108.12","311,886","$33,721,114","-","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","1.4245","48.02","701,414","$33,681,900","-","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4219","80.36","418,383","$33,621,258","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","1.4180","100.54","333,487","$33,528,783","-","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.3946","495.06","66,609","$32,975,452","-","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","1.3721","57.36","565,591","$32,442,300","-","Consumer Discretionary","2989301","US8725401090","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","1.3441","36.66","866,919","$31,781,251","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.3109","41.24","751,580","$30,995,159","-","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3105","76.62","404,435","$30,987,810","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"QCI","QUALCOMM","Equity","1.2993","74.22","413,945","$30,722,998","-","Information Technology","5382468","US7475251036","Deutsche Boerse Ag"
"ED","CONSOLIDATED EDISON INC","Equity","1.2747","54.41","553,950","$30,140,420","-","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"CB","CHUBB CORP","Equity","1.2472","84.54","348,835","$29,490,511","-","Financials","2195722","US1712321017","New York Stock Exchange Inc."
"SE","SPECTRA ENERGY CORP","Equity","1.1781","35.95","774,849","$27,855,822","-","Energy","B1L60G9","US8475601097","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","1.1703","63.86","433,322","$27,671,943","-","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"SRCL","STERICYCLE INC","Equity","1.1294","117.06","228,123","$26,704,078","-","Industrials","2860826","US8589121081","NASDAQ"
"D","DOMINION RESOURCES INC","Equity","1.1106","67.91","386,697","$26,260,593","-","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.1103","176.68","148,592","$26,253,235","-","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","1.0636","56.64","444,017","$25,149,123","-","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.0472","111.60","221,883","$24,762,143","-","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","1.0467","67.22","368,198","$24,750,270","-","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","1.0329","70.96","344,165","$24,421,948","-","Telecommunication Services","2285991","US2282271046","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","1.0317","124.72","195,595","$24,394,608","-","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","1.0290","49.97","486,928","$24,331,792","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"MMM","3M CO","Equity","1.0273","128.19","189,479","$24,289,313","-","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"VISA","VISA INC","Equity","1.0251","215.43","112,511","$24,238,245","-","Information Technology","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"KMR","KINDER MORGAN MANAGEMENT","Equity","1.0138","75.49","317,536","$23,970,761","-","Energy","2758158","US49455U1007","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.0024","37.82","626,670","$23,700,659","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.9689","35.22","650,497","$22,910,504","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.9570","42.67","530,324","$22,628,925","-","Utilities","2973995","US9766571064","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","0.9442","80.88","276,022","$22,324,659","-","Financials","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.9353","41.78","529,326","$22,115,240","-","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.9173","56.05","386,949","$21,688,491","-","Information Technology","2342034","US3377381088","NASDAQ"
"KMI","KINDER MORGAN INC","Equity","0.9097","34.01","632,452","$21,509,693","-","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.8917","174.41","120,888","$21,084,076","-","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.8882","75.68","277,504","$21,001,503","-","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.8709","53.81","382,688","$20,592,441","-","Financials","2740542","BMG0450A1053","NASDAQ"
"XEL","XCEL ENERGY INC","Equity","0.8347","28.91","682,710","$19,737,146","-","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.8286","157.59","124,324","$19,592,219","-","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.8284","111.63","175,476","$19,588,386","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"BCR","C R BARD INC","Equity","0.8225","129.59","150,078","$19,448,608","-","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.8068","73.25","260,429","$19,076,424","-","Information Technology","2459020","US4612021034","NASDAQ"
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.7857","63.80","291,199","$18,578,496","-","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.7811","42.15","438,168","$18,468,781","-","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.7769","56.56","324,795","$18,370,405","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.7729","99.40","183,853","$18,274,988","-","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.7727","56.32","324,396","$18,269,983","-","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.7718","64.18","284,334","$18,248,556","-","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"FRX","FOREST LABORATORIES INC","Equity","0.7476","66.30","266,613","$17,676,442","-","Health Care","2346508","US3458381064","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.7468","39.86","443,018","$17,658,697","-","Information Technology","2867719","US8716071076","NASDAQ"
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.7397","130.98","133,537","$17,490,676","-","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"SBAC","SBA COMMUNICATIONS CORP CLASS A","Equity","0.7392","92.75","188,455","$17,479,201","-","Telecommunication Services","2429294","US78388J1060","NASDAQ"
"CL","COLGATE-PALMOLIVE","Equity","0.7176","61.23","277,110","$16,967,445","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.6980","45.44","363,195","$16,503,581","-","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"AG4","ALLERGAN","Equity","0.6780","114.60","139,880","$16,030,248","-","Health Care","5793208","US0184901025","Boerse Berlin"
"RAI","REYNOLDS AMERICAN INC","Equity","0.6673","48.50","325,311","$15,777,584","-","Consumer Staples","2429090","US7617131062","New York Stock Exchange Inc."
"PA9","ST PAUL TRAVELERS COS INC","Equity","0.6615","81.28","192,428","$15,640,548","-","Financials","5828263","US89417E1091","Boerse Muenchen"
"PRGO","PERRIGO PLC","Equity","0.6504","155.66","98,800","$15,379,208","-","-","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"FDO","FAMILY DOLLAR STORES INC","Equity","0.6427","61.82","245,805","$15,195,665","-","Consumer Discretionary","2331225","US3070001090","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","0.6049","1,180.97","12,112","$14,303,909","-","Information Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"Y","ALLEGHANY CORP","Equity","0.6012","372.33","38,179","$14,215,187","-","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.5894","144.76","96,267","$13,935,611","-","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.5882","32.03","434,187","$13,907,010","-","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.5777","45.71","298,816","$13,658,879","-","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","0.5618","37.85","350,956","$13,283,685","-","Information Technology","2588173","US5949181045","NASDAQ"
"AMGN","AMGEN INC","Equity","0.5566","118.95","110,640","$13,160,628","-","Health Care","2023607","US0311621009","NASDAQ"
"A60","ACTAVIS INC","Equity","0.5540","188.98","69,312","$13,098,582","-","Health Care","B94VGB4","IE00BD1NQJ95","Boerse Berlin"
"WRB","WR BERKLEY CORP","Equity","0.5401","38.76","329,454","$12,769,637","-","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.5206","89.83","137,028","$12,309,225","-","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.5130","28.86","420,279","$12,129,252","-","Telecommunication Services","2185046","US1567001060","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.5069","109.00","109,956","$11,985,204","-","Financials","2333931","US3137472060","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.5019","39.73","298,722","$11,868,225","-","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.5014","21.60","548,865","$11,855,484","-","Materials","2636607","US6516391066","New York Stock Exchange Inc."
