iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"29-Apr-2016"
Total Net Assets,"$12,378,487,126"
Shares Outstanding,"282,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"NEM","NEWMONT MINING CORP","Equity","1.8413","34.97","6,533,974","$228,493,071","228,493,070.78","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.6842","38.82","5,383,553","$208,989,527","208,989,527.46","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","1.5944","126.49","1,564,174","$197,852,369","197,852,369.26","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.5870","112.08","1,757,046","$196,929,716","196,929,715.68","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","1.5321","244.81","776,581","$190,114,795","190,114,794.61","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.5073","50.94","3,671,891","$187,046,128","187,046,127.54","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.4905","80.12","2,308,484","$184,955,738","184,955,738.08","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4689","102.96","1,770,368","$182,277,089","182,277,089.28","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.4380","88.44","2,017,624","$178,438,667","178,438,666.56","Information Technology","2065308","US0530151036","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","1.4360","61.34","2,905,019","$178,193,865","178,193,865.46","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.4035","52.12","3,341,529","$174,160,491","174,160,491.48","Information Technology","2674458","US7043261079","NASDAQ"
"ED","CONSOLIDATED EDISON INC","Equity","1.3859","74.60","2,305,253","$171,971,874","171,971,873.80","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.3849","88.40","1,944,002","$171,849,777","171,849,776.80","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.3535","50.10","3,352,324","$167,951,432","167,951,432.40","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.3292","161.26","1,022,841","$164,943,340","164,943,339.66","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","1.3252","78.78","2,087,368","$164,442,851","164,442,851.04","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","1.2979","105.07","1,532,802","$161,051,506","161,051,506.14","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.2955","145.48","1,105,064","$160,764,711","160,764,710.72","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","1.2586","176.79","883,419","$156,179,645","156,179,645.01","Financials","2131179","US0534841012","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.2455","44.80","3,450,009","$154,560,403","154,560,403.20","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","1.1739","168.70","863,458","$145,665,365","145,665,364.60","Health Care","2416962","US8064071025","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.1666","117.58","1,231,210","$144,765,672","144,765,671.80","Information Technology","B7TL820","US30303M1027","NASDAQ"
"UNH","UNITEDHEALTH GROUP INC","Equity","1.1555","131.68","1,088,918","$143,388,722","143,388,722.24","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.1490","32.71","4,358,911","$142,579,979","142,579,978.81","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","1.1429","112.92","1,255,980","$141,825,262","141,825,261.60","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.1177","125.19","1,107,850","$138,691,742","138,691,741.50","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.1173","765.23","181,189","$138,651,258","138,651,258.47","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","1.0658","58.79","2,249,696","$132,259,628","132,259,627.84","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","1.0556","77.24","1,695,910","$130,992,088","130,992,088.40","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","1.0445","54.84","2,363,388","$129,608,198","129,608,197.92","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","1.0006","75.82","1,637,549","$124,158,965","124,158,965.18","Consumer Discretionary","2989301","US8725401090","New York Stock Exchange Inc."
"D","DOMINION RESOURCES INC","Equity","0.9931","71.47","1,724,236","$123,231,147","123,231,146.92","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.9898","10.42","11,786,878","$122,819,269","122,819,268.76","Financials","2113456","US0357104092","New York Stock Exchange Inc."
