iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"31-Aug-2015"
Total Net Assets,"$5,871,770,463"
Shares Outstanding,"146,700,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"T","AT&T INC","Equity","1.7035","33.20","3,012,808","$100,025,226","100,025,225.60","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","1.4944","95.02","923,467","$87,747,834","87,747,834.34","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.4468","46.01","1,846,440","$84,954,704","84,954,704.40","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","1.4247","201.27","415,647","$83,657,272","83,657,271.69","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4217","92.93","898,276","$83,476,789","83,476,788.68","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","1.4179","56.76","1,466,826","$83,257,044","83,257,043.76","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.3964","715.99","114,514","$81,990,879","81,990,878.86","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.3941","70.67","1,158,362","$81,861,443","81,861,442.54","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.3503","77.32","1,025,456","$79,288,258","79,288,257.92","Information Technology","2065308","US0530151036","NASDAQ"
"PFE","PFIZER INC","Equity","1.3359","32.22","2,434,506","$78,439,783","78,439,783.32","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","1.3131","53.85","1,431,850","$77,105,123","77,105,122.50","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.2957","93.98","809,566","$76,083,013","76,083,012.68","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.2888","44.66","1,694,501","$75,676,415","75,676,414.66","Information Technology","2674458","US7043261079","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","1.2868","97.65","773,795","$75,561,082","75,561,081.75","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","1.2703","141.14","528,467","$74,587,832","74,587,832.38","Industrials","2860826","US8589121081","NASDAQ"
"DUK","DUKE ENERGY CORP","Equity","1.2686","70.91","1,050,456","$74,487,835","74,487,834.96","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.2682","134.04","555,539","$74,464,448","74,464,447.56","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.2557","75.24","979,944","$73,730,987","73,730,986.56","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.2511","106.53","689,599","$73,462,981","73,462,981.47","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.2461","43.41","1,685,511","$73,168,033","73,168,032.51","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","1.2414","62.91","1,158,633","$72,889,602","72,889,602.03","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.2332","141.02","513,468","$72,409,257","72,409,257.36","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","1.2261","45.29","1,589,668","$71,996,064","71,996,063.72","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","1.1899","64.73","1,079,425","$69,871,180","69,871,180.25","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","1.1056","136.81","474,524","$64,919,628","64,919,628.44","Health Care","2416962","US8064071025","NASDAQ"
"CB","CHUBB CORP","Equity","1.1022","120.81","535,699","$64,717,796","64,717,796.19","Financials","2195722","US1712321017","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","1.0910","85.27","751,303","$64,063,607","64,063,606.81","Information Technology","2342034","US3377381088","NASDAQ"
"LLY","ELI LILLY","Equity","1.0844","82.35","773,198","$63,672,855","63,672,855.30","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","1.0801","115.70","548,140","$63,419,798","63,419,798.00","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","1.0621","100.04","623,378","$62,362,735","62,362,735.12","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS CORP CLASS A","Equity","1.0438","118.20","518,537","$61,291,073","61,291,073.40","Telecommunications","2429294","US78388J1060","NASDAQ"
"V","VISA INC CLASS A","Equity","1.0390","71.30","855,621","$61,005,777","61,005,777.30","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"D","DOMINION RESOURCES INC","Equity","1.0286","69.75","865,937","$60,399,106","60,399,105.75","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","1.0134","94.27","631,242","$59,507,183","59,507,183.34","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","1.0089","10.06","5,888,869","$59,242,022","59,242,022.14","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","1.0038","39.32","1,498,972","$58,939,579","58,939,579.04","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","1.0028","83.39","706,134","$58,884,514","58,884,514.26","Financials","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.9772","50.06","1,146,241","$57,380,824","57,380,824.46","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.9557","17.07","3,287,367","$56,115,355","56,115,354.69","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"SIAL","SIGMA ALDRICH CORP","Equity","0.9551","139.41","402,262","$56,079,345","56,079,345.42","Materials","2807566","US8265521018","NASDAQ"
"SBUX","STARBUCKS CORP","Equity","0.9402","54.71","1,009,029","$55,203,977","55,203,976.59","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"MCK","MCKESSON CORP","Equity","0.9003","197.58","267,567","$52,865,888","52,865,887.86","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.8964","68.28","770,826","$52,631,999","52,631,999.28","Financials","2740542","BMG0450A1053","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","0.8917","89.43","585,462","$52,357,867","52,357,866.66","Information Technology","B7TL820","US30303M1027","NASDAQ"
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.8827","64.82","799,637","$51,832,470","51,832,470.34","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.8745","33.73","1,522,362","$51,349,270","51,349,270.26","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.8729","53.58","956,601","$51,254,682","51,254,681.58","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.8305","165.06","295,425","$48,762,851","48,762,850.50","Financials","2131179","US0534841012","New York Stock Exchange Inc."
"BCR","C R BARD INC","Equity","0.8123","193.79","246,138","$47,699,083","47,699,083.02","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.8085","62.81","755,796","$47,471,547","47,471,546.76","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING CO","Equity","0.7965","83.60","559,408","$46,766,509","46,766,508.80","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.7960","79.28","589,528","$46,737,780","46,737,779.84","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
