iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"29-May-2015"
Total Net Assets,"$5,146,305,018"
Shares Outstanding,"124,200,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"T","AT&T INC","Equity","1.5211","34.54","2,193,399","$75,760,001","75,760,001.46","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.5102","49.44","1,521,435","$75,219,746","75,219,746.40","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.4679","78.39","932,663","$73,111,453","73,111,452.57","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","1.4424","95.93","748,880","$71,840,058","71,840,058.40","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.4411","85.51","839,411","$71,778,035","71,778,034.61","Information Technology","2065308","US0530151036","NASDAQ"
"MRK","MERCK & CO INC","Equity","1.4225","60.89","1,163,566","$70,849,534","70,849,533.74","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4128","96.43","729,743","$70,369,117","70,369,117.49","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","1.3721","27.24","2,508,797","$68,339,630","68,339,630.28","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.3677","34.75","1,960,296","$68,120,286","68,120,286.00","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.3599","85.20","794,995","$67,733,574","67,733,574.00","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.3596","49.41","1,370,507","$67,716,751","67,716,750.87","Information Technology","2674458","US7043261079","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","1.3548","56.15","1,201,722","$67,476,690","67,476,690.30","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","1.3218","75.73","869,315","$65,833,225","65,833,224.95","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.3206","100.14","656,856","$65,777,560","65,777,559.84","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","1.3059","193.54","336,080","$65,044,923","65,044,923.20","Financials","2852533","US74460D1090","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","1.3012","74.27","872,613","$64,808,968","64,808,967.51","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.2781","143.00","445,164","$63,658,452","63,658,452.00","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","1.2717","48.60","1,303,315","$63,341,109","63,341,109.00","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","1.2598","673.62","93,146","$62,745,009","62,745,008.52","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","1.2480","99.22","626,470","$62,158,353","62,158,353.40","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","1.2238","108.86","559,947","$60,955,830","60,955,830.42","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","1.1982","43.69","1,365,971","$59,679,273","59,679,272.99","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","1.1768","137.30","426,909","$58,614,606","58,614,605.70","Industrials","2860826","US8589121081","NASDAQ"
"BDX","BECTON DICKINSON","Equity","1.1711","140.51","415,118","$58,328,230","58,328,230.18","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","1.1638","61.84","937,370","$57,966,961","57,966,960.80","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","1.1393","112.56","504,125","$56,744,310","56,744,310.00","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","1.0943","141.67","384,728","$54,504,416","54,504,415.76","Health Care","2416962","US8064071025","NASDAQ"
"UNH","UNITEDHEALTH GROUP INC","Equity","1.0723","120.21","444,282","$53,407,139","53,407,139.22","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","1.0367","237.23","217,655","$51,634,296","51,634,295.65","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.9990","40.96","1,214,784","$49,757,553","49,757,552.64","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.9984","10.44","4,763,135","$49,727,129","49,727,129.40","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.9910","78.90","625,590","$49,359,051","49,359,051.00","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","0.9877","96.04","512,221","$49,193,705","49,193,704.84","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.9859","80.15","612,649","$49,103,817","49,103,817.35","Information Technology","2342034","US3377381088","NASDAQ"
"D","DOMINION RESOURCES INC","Equity","0.9830","70.52","694,311","$48,962,812","48,962,811.72","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.9574","68.68","694,322","$47,686,035","47,686,034.96","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS CORP CLASS A","Equity","0.9397","111.81","418,615","$46,805,343","46,805,343.15","Telecommunications","2429294","US78388J1060","NASDAQ"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.9357","81.55","571,466","$46,603,052","46,603,052.30","Financials","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.9272","49.65","930,154","$46,182,146","46,182,146.10","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"SIAL","SIGMA ALDRICH CORP","Equity","0.9083","139.30","324,754","$45,238,232","45,238,232.20","Materials","2807566","US8265521018","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.8646","169.65","253,841","$43,064,126","43,064,125.65","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.8558","122.86","346,946","$42,625,786","42,625,785.56","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"CB","CHUBB CORP","Equity","0.8524","97.50","435,456","$42,456,960","42,456,960.00","Financials","2195722","US1712321017","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.8516","51.96","816,357","$42,417,910","42,417,909.72","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"XEL","XCEL ENERGY INC","Equity","0.8405","34.05","1,229,435","$41,862,262","41,862,261.75","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.8225","66.79","613,347","$40,965,446","40,965,446.13","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.8140","63.89","634,584","$40,543,572","40,543,571.76","Financials","2740542","BMG0450A1053","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.8133","64.60","627,055","$40,507,753","40,507,753.00","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.8052","66.61","602,074","$40,104,149","40,104,149.14","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.7980","166.50","238,710","$39,745,215","39,745,215.00","Financials","2131179","US0534841012","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.7967","51.20","775,034","$39,681,741","39,681,740.80","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
