iShares Edge MSCI Min Vol USA ETF
Inception Date,"Oct 18, 2011"
Fund Holdings as of,"29-Jul-2016"
Total Net Assets,"$15,316,009,260"
Shares Outstanding,"326,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"T","AT&T INC","Equity","1.5718","43.29","5,564,456","$240,885,300","240,885,300.24","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","1.5697","71.89","3,346,197","$240,558,102","240,558,102.33","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.5488","125.23","1,895,427","$237,364,323","237,364,323.21","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.5293","55.41","4,229,621","$234,363,300","234,363,299.61","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","1.4888","59.28","3,849,021","$228,169,965","228,169,964.88","Information Technology","2674458","US7043261079","NASDAQ"
"PG","PROCTER & GAMBLE","Equity","1.4851","85.59","2,659,145","$227,596,221","227,596,220.55","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","1.4494","108.92","2,039,298","$222,120,338","222,120,338.16","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","1.3875","80.08","2,655,403","$212,644,672","212,644,672.24","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","1.3596","44.00","4,735,443","$208,359,492","208,359,492.00","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"BDX","BECTON DICKINSON","Equity","1.3531","176.00","1,178,205","$207,364,080","207,364,080.00","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","1.3489","88.95","2,324,108","$206,729,407","206,729,406.60","Information Technology","2065308","US0530151036","NASDAQ"
"SO","SOUTHERN","Equity","1.3480","53.50","3,861,513","$206,590,946","206,590,945.50","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","1.3428","85.59","2,404,418","$205,794,137","205,794,136.62","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
